order_id,item_id,product_id,product_name,category,sku,qty,price,discount,shipping_fee,tax,updated_at
TIK-ORD00000007,TIK-ITEM00000019,TIK-PROD0018,Puma HeatGear Running Shorts,Activewear,TIK-SKU0041,2,100,5,0,12.0,2024-12-03 16:46:55
TIK-ORD00000007,TIK-ITEM00000020,TIK-PROD0024,Tommy Hilfiger SkinFit Blouse,Tops,TIK-SKU0095,1,280,7,0,16.8,2025-03-10 23:59:00
TIK-ORD00000008,TIK-ITEM00000021,TIK-PROD0013,Lee FlexLite Shorts,Bottoms,TIK-SKU0061,3,90,3,0,16.2,2025-03-27 11:26:01
TIK-ORD00000008,TIK-ITEM00000022,TIK-PROD0025,Lee SlimCore Jeans,Bottoms,TIK-SKU0058,2,180,8,0,21.6,2025-01-06 06:47:26
TIK-ORD00000008,TIK-ITEM00000023,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,3,160,6,0,28.8,2025-03-11 14:16:55
TIK-ORD00000008,TIK-ITEM00000024,TIK-PROD0019,Wrangler High-Rise Shorts,Bottoms,TIK-SKU0014,3,160,0,0,28.8,2025-02-22 20:33:33
TIK-ORD00000008,TIK-ITEM00000025,TIK-PROD0010,Ralph Lauren Contemporary Shift Dress,Dresses,TIK-SKU0094,2,270,3,0,32.4,2025-04-22 22:25:59
TIK-ORD00000009,TIK-ITEM00000026,TIK-PROD0049,Puma TrueShape Tank Top,Tops,TIK-SKU0007,2,110,4,0,13.2,2025-06-18 02:11:53
TIK-ORD00000009,TIK-ITEM00000027,TIK-PROD0016,Under Armour SkinFit Leggings,Activewear,TIK-SKU0047,3,80,9,0,14.4,2025-07-11 04:08:42
TIK-ORD00000009,TIK-ITEM00000028,TIK-PROD0024,Tommy Hilfiger SkinFit Blouse,Tops,TIK-SKU0095,3,280,4,0,50.4,2025-07-09 07:37:48
TIK-ORD00000009,TIK-ITEM00000029,TIK-PROD0011,Gap CoreFlex Jeans,Bottoms,TIK-SKU0045,2,310,8,0,37.2,2025-05-19 05:22:00
TIK-ORD00000010,TIK-ITEM00000030,TIK-PROD0044,Old Navy EnduraFit Trousers,Bottoms,TIK-SKU0012,1,180,5,0,10.8,2024-09-26 16:24:29
TIK-ORD00000010,TIK-ITEM00000031,TIK-PROD0020,The North Face UtilityStyle Coat,Outerwear,TIK-SKU0062,1,50,0,13,3.0,2024-04-08 09:51:13
TIK-ORD00000010,TIK-ITEM00000032,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,2,80,4,0,9.6,2024-07-09 16:57:30
TIK-ORD00000011,TIK-ITEM00000033,TIK-PROD0041,Lee Distressed Cargo Pants,Bottoms,TIK-SKU0093,1,240,1,0,14.4,2024-11-09 12:38:48
TIK-ORD00000011,TIK-ITEM00000034,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,2,270,6,0,32.4,2024-11-23 22:58:51
TIK-ORD00000011,TIK-ITEM00000035,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,3,80,1,0,14.4,2024-11-22 13:06:44
TIK-ORD00000011,TIK-ITEM00000036,TIK-PROD0038,Old Navy CoreFlex Skirt,Bottoms,TIK-SKU0082,3,140,5,0,25.2,2024-11-16 21:08:47
TIK-ORD00000012,TIK-ITEM00000037,TIK-PROD0011,Gap CoreFlex Jeans,Bottoms,TIK-SKU0045,2,310,7,0,37.2,2025-05-27 14:15:31
TIK-ORD00000012,TIK-ITEM00000038,TIK-PROD0015,Calvin Klein Lightweight Parka,Outerwear,TIK-SKU0021,1,170,0,0,10.2,2025-04-19 20:29:13
TIK-ORD00000012,TIK-ITEM00000039,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,2,80,4,0,9.6,2025-05-31 05:48:12
TIK-ORD00000012,TIK-ITEM00000040,TIK-PROD0002,Nike PowerMesh Track Jacket,Activewear,TIK-SKU0029,2,50,0,11,6.0,2025-04-04 11:58:13
TIK-ORD00000013,TIK-ITEM00000041,TIK-PROD0038,Old Navy CoreFlex Skirt,Bottoms,TIK-SKU0082,2,140,7,0,16.8,2025-08-02 04:24:21
TIK-ORD00000013,TIK-ITEM00000042,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,1,160,5,0,9.6,2025-08-01 15:56:38
TIK-ORD00000014,TIK-ITEM00000043,TIK-PROD0034,Columbia UtilityStyle Hoodie,Outerwear,TIK-SKU0083,2,180,7,0,21.6,2025-06-28 15:46:40
TIK-ORD00000014,TIK-ITEM00000044,TIK-PROD0011,Gap CoreFlex Jeans,Bottoms,TIK-SKU0045,2,310,6,0,37.2,2025-06-18 23:24:33
TIK-ORD00000014,TIK-ITEM00000045,TIK-PROD0024,Tommy Hilfiger SkinFit Blouse,Tops,TIK-SKU0095,2,280,2,0,33.6,2025-06-27 09:34:48
TIK-ORD00000015,TIK-ITEM00000046,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,3,270,2,0,48.6,2025-06-03 19:43:32
TIK-ORD00000015,TIK-ITEM00000047,TIK-PROD0001,Under Armour Seamless Yoga Pants,Activewear,TIK-SKU0049,2,110,6,0,13.2,2025-05-20 15:57:50
TIK-ORD00000015,TIK-ITEM00000048,TIK-PROD0047,Nike AeroCool Running Shorts,Activewear,TIK-SKU0026,3,270,9,0,48.6,2025-05-21 18:52:43
TIK-ORD00000015,TIK-ITEM00000049,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,1,260,4,0,15.6,2025-05-17 04:51:34
TIK-ORD00000015,TIK-ITEM00000050,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,3,240,6,0,43.2,2025-06-29 22:30:04
TIK-ORD00000016,TIK-ITEM00000051,TIK-PROD0016,Under Armour SkinFit Leggings,Activewear,TIK-SKU0047,1,80,6,0,4.8,2025-07-19 17:14:06
TIK-ORD00000016,TIK-ITEM00000052,TIK-PROD0026,Guess Ruched Midi Dress,Dresses,TIK-SKU0006,1,100,0,0,6.0,2025-07-21 08:08:31
TIK-ORD00000017,TIK-ITEM00000053,TIK-PROD0025,Lee SlimCore Jeans,Bottoms,TIK-SKU0058,2,180,1,0,21.6,2025-08-18 11:17:01
TIK-ORD00000017,TIK-ITEM00000054,TIK-PROD0044,Old Navy EnduraFit Trousers,Bottoms,TIK-SKU0012,3,180,7,0,32.4,2025-07-31 04:37:28
TIK-ORD00000017,TIK-ITEM00000055,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,1,220,7,0,13.2,2025-07-30 06:34:16
TIK-ORD00000017,TIK-ITEM00000056,TIK-PROD0014,Nike Ultraboost Running Shoes,Shoes,TIK-SKU0013,3,80,0,0,14.4,2025-08-05 22:53:46
TIK-ORD00000018,TIK-ITEM00000057,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,3,270,8,0,48.6,2025-06-11 21:09:58
TIK-ORD00000018,TIK-ITEM00000058,TIK-PROD0013,Lee FlexLite Shorts,Bottoms,TIK-SKU0061,3,90,4,0,16.2,2025-05-23 08:56:21
TIK-ORD00000018,TIK-ITEM00000059,TIK-PROD0006,Vans GripLock Running Shoes,Shoes,TIK-SKU0010,2,180,8,0,21.6,2025-06-04 15:41:03
TIK-ORD00000018,TIK-ITEM00000060,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,2,260,7,0,31.2,2025-06-07 19:24:44
TIK-ORD00000019,TIK-ITEM00000061,TIK-PROD0036,Ann Taylor Floral Midi Dress,Dresses,TIK-SKU0087,1,130,4,0,7.8,2024-07-17 16:32:20
TIK-ORD00000020,TIK-ITEM00000062,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,1,160,1,0,9.6,2025-06-15 19:26:47
TIK-ORD00000020,TIK-ITEM00000063,TIK-PROD0040,American Eagle TaperedFit Cargo Pants,Bottoms,TIK-SKU0009,2,120,5,0,14.4,2025-06-22 20:44:32
TIK-ORD00000020,TIK-ITEM00000064,TIK-PROD0046,Levi's ProStretch Skirt,Bottoms,TIK-SKU0100,3,170,7,0,30.6,2025-06-18 08:01:32
TIK-ORD00000021,TIK-ITEM00000065,TIK-PROD0026,Guess Ruched Midi Dress,Dresses,TIK-SKU0006,2,100,3,0,12.0,2024-01-17 17:20:17
TIK-ORD00000021,TIK-ITEM00000066,TIK-PROD0008,Reebok Cropped Blouse,Tops,TIK-SKU0022,3,290,4,0,52.2,2023-12-25 05:07:51
TIK-ORD00000022,TIK-ITEM00000067,TIK-PROD0018,Puma HeatGear Running Shorts,Activewear,TIK-SKU0041,2,100,4,0,12.0,2025-07-23 14:15:32
TIK-ORD00000022,TIK-ITEM00000068,TIK-PROD0016,Under Armour SkinFit Leggings,Activewear,TIK-SKU0047,2,80,0,0,9.6,2025-07-31 02:45:50
TIK-ORD00000022,TIK-ITEM00000069,TIK-PROD0049,Puma TrueShape Tank Top,Tops,TIK-SKU0007,3,110,5,0,19.8,2025-07-30 08:30:26
TIK-ORD00000022,TIK-ITEM00000070,TIK-PROD0034,Columbia UtilityStyle Hoodie,Outerwear,TIK-SKU0083,3,180,8,0,32.4,2025-07-02 13:59:25
TIK-ORD00000022,TIK-ITEM00000071,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,2,220,0,0,26.4,2025-07-15 05:20:00
TIK-ORD00000023,TIK-ITEM00000072,TIK-PROD0038,Old Navy CoreFlex Skirt,Bottoms,TIK-SKU0082,3,140,2,0,25.2,2025-07-14 05:46:12
TIK-ORD00000023,TIK-ITEM00000073,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,3,260,0,0,46.8,2025-06-30 17:56:05
TIK-ORD00000023,TIK-ITEM00000074,TIK-PROD0039,Adidas RapidDry Running Shorts,Activewear,TIK-SKU0088,2,280,0,0,33.6,2025-07-18 13:54:43
TIK-ORD00000023,TIK-ITEM00000075,TIK-PROD0002,Nike PowerMesh Track Jacket,Activewear,TIK-SKU0029,2,50,0,0,6.0,2025-07-10 05:18:57
TIK-ORD00000024,TIK-ITEM00000076,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,2,220,1,0,26.4,2025-03-09 22:36:20
TIK-ORD00000024,TIK-ITEM00000077,TIK-PROD0038,Old Navy CoreFlex Skirt,Bottoms,TIK-SKU0082,2,140,3,0,16.8,2025-02-17 19:00:39
TIK-ORD00000024,TIK-ITEM00000078,TIK-PROD0002,Nike PowerMesh Track Jacket,Activewear,TIK-SKU0029,2,50,0,12,6.0,2025-02-05 07:52:25
TIK-ORD00000024,TIK-ITEM00000079,TIK-PROD0018,Puma HeatGear Running Shorts,Activewear,TIK-SKU0041,1,100,7,0,6.0,2025-01-12 08:15:59
TIK-ORD00000025,TIK-ITEM00000080,TIK-PROD0038,Old Navy CoreFlex Skirt,Bottoms,TIK-SKU0082,3,140,5,0,25.2,2025-08-19 01:20:10
TIK-ORD00000026,TIK-ITEM00000081,TIK-PROD0048,Puma SkinFit Athletic Tee,Activewear,TIK-SKU0079,2,230,9,0,27.6,2025-02-17 07:22:03
TIK-ORD00000026,TIK-ITEM00000082,TIK-PROD0002,Nike PowerMesh Track Jacket,Activewear,TIK-SKU0029,1,50,0,11,3.0,2025-02-13 14:05:13
TIK-ORD00000027,TIK-ITEM00000083,TIK-PROD0045,Old Navy EnduraFit Shorts,Bottoms,TIK-SKU0060,3,150,8,0,27.0,2025-04-14 05:35:26
TIK-ORD00000027,TIK-ITEM00000084,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,1,260,0,0,15.6,2025-04-14 07:07:12
TIK-ORD00000027,TIK-ITEM00000085,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,1,240,3,0,14.4,2025-04-04 04:06:11
TIK-ORD00000027,TIK-ITEM00000086,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,1,220,2,0,13.2,2025-05-04 05:41:01
TIK-ORD00000027,TIK-ITEM00000087,TIK-PROD0047,Nike AeroCool Running Shorts,Activewear,TIK-SKU0026,3,270,6,0,48.6,2025-04-10 07:34:18
TIK-ORD00000028,TIK-ITEM00000088,TIK-PROD0027,Timberland SmoothMotion Running Shoes,Shoes,TIK-SKU0004,2,230,0,0,27.6,2025-06-30 09:51:51
TIK-ORD00000028,TIK-ITEM00000089,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,3,80,2,0,14.4,2025-07-28 20:58:59
TIK-ORD00000028,TIK-ITEM00000090,TIK-PROD0031,Guess Ruched Shift Dress,Dresses,TIK-SKU0063,3,200,2,0,36.0,2025-07-13 10:05:02
TIK-ORD00000028,TIK-ITEM00000091,TIK-PROD0030,Champion MotionWeave Sports Bra,Activewear,TIK-SKU0078,3,290,1,0,52.2,2025-07-22 00:27:23
TIK-ORD00000029,TIK-ITEM00000092,TIK-PROD0002,Nike PowerMesh Track Jacket,Activewear,TIK-SKU0029,2,50,0,5,6.0,2025-06-16 12:57:50
TIK-ORD00000029,TIK-ITEM00000093,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,1,160,9,0,9.6,2025-05-18 14:17:06
TIK-ORD00000029,TIK-ITEM00000094,TIK-PROD0009,Reebok Dri-FIT Polo Shirt,Tops,TIK-SKU0076,1,150,5,0,9.0,2025-06-20 08:55:33
TIK-ORD00000029,TIK-ITEM00000095,TIK-PROD0015,Calvin Klein Lightweight Parka,Outerwear,TIK-SKU0021,2,170,1,0,20.4,2025-06-08 12:02:37
TIK-ORD00000029,TIK-ITEM00000096,TIK-PROD0036,Ann Taylor Floral Midi Dress,Dresses,TIK-SKU0087,1,130,3,0,7.8,2025-05-31 03:28:45
TIK-ORD00000030,TIK-ITEM00000097,TIK-PROD0024,Tommy Hilfiger SkinFit Blouse,Tops,TIK-SKU0095,1,280,7,0,16.8,2025-08-15 10:09:05
TIK-ORD00000030,TIK-ITEM00000098,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,2,260,7,0,31.2,2025-08-19 19:51:52
TIK-ORD00000030,TIK-ITEM00000099,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,1,270,3,0,16.2,2025-08-19 16:23:32
TIK-ORD00000031,TIK-ITEM00000100,TIK-PROD0039,Adidas RapidDry Running Shorts,Activewear,TIK-SKU0088,1,280,1,0,16.8,2024-04-24 04:24:12
TIK-ORD00000031,TIK-ITEM00000101,TIK-PROD0005,Converse GlideStep Sneakers,Shoes,TIK-SKU0015,2,100,0,0,12.0,2024-04-15 08:54:54
TIK-ORD00000031,TIK-ITEM00000102,TIK-PROD0048,Puma SkinFit Athletic Tee,Activewear,TIK-SKU0079,1,230,2,0,13.8,2024-04-29 05:36:07
TIK-ORD00000031,TIK-ITEM00000103,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,1,80,3,0,4.8,2024-04-18 07:04:19
TIK-ORD00000031,TIK-ITEM00000104,TIK-PROD0037,Marmot Lightweight Coat,Outerwear,TIK-SKU0048,3,290,9,0,52.2,2024-04-28 17:19:52
TIK-ORD00000032,TIK-ITEM00000105,TIK-PROD0047,Nike AeroCool Running Shorts,Activewear,TIK-SKU0026,3,270,5,0,48.6,2025-07-14 00:41:45
TIK-ORD00000032,TIK-ITEM00000106,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,1,270,7,0,16.2,2025-07-13 00:01:37
TIK-ORD00000032,TIK-ITEM00000107,TIK-PROD0032,The North Face Quilted Cardigan,Outerwear,TIK-SKU0034,3,130,4,0,23.4,2025-06-29 00:36:21
TIK-ORD00000033,TIK-ITEM00000108,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,1,240,4,0,14.4,2025-06-12 11:21:00
TIK-ORD00000033,TIK-ITEM00000109,TIK-PROD0037,Marmot Lightweight Coat,Outerwear,TIK-SKU0048,1,290,5,0,17.4,2025-06-26 04:59:17
TIK-ORD00000033,TIK-ITEM00000110,TIK-PROD0031,Guess Ruched Shift Dress,Dresses,TIK-SKU0063,3,200,5,0,36.0,2025-06-21 20:12:00
TIK-ORD00000033,TIK-ITEM00000111,TIK-PROD0023,New Balance SpeedTech Sneakers,Shoes,TIK-SKU0072,2,80,0,0,9.6,2025-06-16 03:08:02
TIK-ORD00000034,TIK-ITEM00000112,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,2,220,4,0,26.4,2025-07-16 18:36:35
TIK-ORD00000034,TIK-ITEM00000113,TIK-PROD0018,Puma HeatGear Running Shorts,Activewear,TIK-SKU0041,2,100,2,0,12.0,2025-04-21 09:41:25
TIK-ORD00000034,TIK-ITEM00000114,TIK-PROD0005,Converse GlideStep Sneakers,Shoes,TIK-SKU0015,2,100,3,0,12.0,2024-12-02 20:05:48
TIK-ORD00000034,TIK-ITEM00000115,TIK-PROD0035,Patagonia Oversized Jacket,Outerwear,TIK-SKU0089,1,80,4,0,4.8,2024-10-10 18:56:06
TIK-ORD00000035,TIK-ITEM00000116,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,2,220,4,0,26.4,2025-05-11 11:59:03
TIK-ORD00000036,TIK-ITEM00000117,TIK-PROD0043,Reebok AirFlow Shirt,Tops,TIK-SKU0005,1,200,3,0,12.0,2025-01-06 01:22:10
TIK-ORD00000036,TIK-ITEM00000118,TIK-PROD0031,Guess Ruched Shift Dress,Dresses,TIK-SKU0063,1,200,2,0,12.0,2025-01-12 21:18:04
TIK-ORD00000036,TIK-ITEM00000119,TIK-PROD0027,Timberland SmoothMotion Running Shoes,Shoes,TIK-SKU0004,2,230,7,0,27.6,2025-01-26 03:05:11
TIK-ORD00000036,TIK-ITEM00000120,TIK-PROD0009,Reebok Dri-FIT Polo Shirt,Tops,TIK-SKU0076,2,150,1,0,18.0,2025-04-10 08:28:13
TIK-ORD00000037,TIK-ITEM00000121,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,3,160,6,0,28.8,2025-07-19 18:53:57
TIK-ORD00000038,TIK-ITEM00000122,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,1,240,7,0,14.4,2025-07-14 12:20:01
TIK-ORD00000039,TIK-ITEM00000123,TIK-PROD0010,Ralph Lauren Contemporary Shift Dress,Dresses,TIK-SKU0094,3,270,0,0,48.6,2025-05-01 10:37:46
TIK-ORD00000039,TIK-ITEM00000124,TIK-PROD0021,Adidas CoolTouch Shirt,Tops,TIK-SKU0054,2,130,6,0,15.6,2025-05-08 02:30:07
TIK-ORD00000040,TIK-ITEM00000125,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,1,240,9,0,14.4,2025-07-18 22:06:57
TIK-ORD00000041,TIK-ITEM00000126,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,3,260,3,0,46.8,2024-08-07 22:01:55
TIK-ORD00000042,TIK-ITEM00000127,TIK-PROD0007,Nike PowerMesh Running Shorts,Activewear,TIK-SKU0043,3,100,0,0,18.0,2024-11-07 15:12:06
TIK-ORD00000042,TIK-ITEM00000128,TIK-PROD0022,Levi's Distressed Shorts,Bottoms,TIK-SKU0051,3,240,6,0,43.2,2024-10-24 13:50:18
TIK-ORD00000042,TIK-ITEM00000129,TIK-PROD0028,Timberland GripLock Boots,Shoes,TIK-SKU0008,3,160,6,0,28.8,2024-11-20 04:08:28
TIK-ORD00000042,TIK-ITEM00000130,TIK-PROD0042,Old Navy CoreFlex Trousers,Bottoms,TIK-SKU0037,1,210,7,0,12.6,2024-10-20 21:06:32
TIK-ORD00000043,TIK-ITEM00000131,TIK-PROD0007,Nike PowerMesh Running Shorts,Activewear,TIK-SKU0043,2,100,0,0,12.0,2025-07-29 19:19:13
TIK-ORD00000043,TIK-ITEM00000132,TIK-PROD0033,Converse AirMax Sneakers,Shoes,TIK-SKU0066,2,260,9,0,31.2,2025-08-12 04:22:39
TIK-ORD00000043,TIK-ITEM00000133,TIK-PROD0012,New Balance FreshFoam Sneakers,Shoes,TIK-SKU0027,2,220,7,0,26.4,2025-08-17 04:01:33
TIK-ORD00000043,TIK-ITEM00000134,TIK-PROD0017,Adidas TrueShape Tank Top,Tops,TIK-SKU0046,2,230,8,0,27.6,2025-07-27 18:18:05
TIK-ORD00000043,TIK-ITEM00000135,TIK-PROD0035,Patagonia Oversized Jacket,Outerwear,TIK-SKU0089,3,80,9,0,14.4,2025-07-30 08:03:52
TIK-ORD00000044,TIK-ITEM00000136,TIK-PROD0039,Adidas RapidDry Running Shorts,Activewear,TIK-SKU0088,2,280,8,0,33.6,2025-07-18 06:22:36
TIK-ORD00000044,TIK-ITEM00000137,TIK-PROD0001,Under Armour Seamless Yoga Pants,Activewear,TIK-SKU0049,3,110,1,0,19.8,2025-08-03 22:26:45
TIK-ORD00000044,TIK-ITEM00000138,TIK-PROD0042,Old Navy CoreFlex Trousers,Bottoms,TIK-SKU0037,3,210,0,0,37.8,2025-07-29 02:16:25
TIK-ORD00000044,TIK-ITEM00000139,TIK-PROD0037,Marmot Lightweight Coat,Outerwear,TIK-SKU0048,1,290,7,0,17.4,2025-08-15 03:07:36
TIK-ORD00000045,TIK-ITEM00000140,TIK-PROD0005,Converse GlideStep Sneakers,Shoes,TIK-SKU0015,3,100,4,0,18.0,2024-12-19 19:06:11
TIK-ORD00000045,TIK-ITEM00000141,TIK-PROD0020,The North Face UtilityStyle Coat,Outerwear,TIK-SKU0062,1,50,0,0,3.0,2024-10-20 23:45:50
TIK-ORD00000045,TIK-ITEM00000142,TIK-PROD0030,Champion MotionWeave Sports Bra,Activewear,TIK-SKU0078,1,290,9,0,17.4,2024-11-20 18:15:54
TIK-ORD00000045,TIK-ITEM00000143,TIK-PROD0003,Nike BounceFlex Track Jacket,Activewear,TIK-SKU0086,3,160,3,0,28.8,2024-12-08 10:55:16
TIK-ORD00000045,TIK-ITEM00000144,TIK-PROD0014,Nike Ultraboost Running Shoes,Shoes,TIK-SKU0013,1,80,4,0,4.8,2024-10-28 02:24:57
TIK-ORD00000046,TIK-ITEM00000145,TIK-PROD0020,The North Face UtilityStyle Coat,Outerwear,TIK-SKU0062,3,50,0,11,9.0,2025-06-07 21:49:32
TIK-ORD00000046,TIK-ITEM00000146,TIK-PROD0039,Adidas RapidDry Running Shorts,Activewear,TIK-SKU0088,1,280,9,0,16.8,2025-07-06 11:21:58
TIK-ORD00000046,TIK-ITEM00000147,TIK-PROD0034,Columbia UtilityStyle Hoodie,Outerwear,TIK-SKU0083,1,180,4,0,10.8,2025-06-06 15:16:44
TIK-ORD00000047,TIK-ITEM00000148,TIK-PROD0019,Wrangler High-Rise Shorts,Bottoms,TIK-SKU0014,1,160,0,0,9.6,2025-07-11 11:42:48
TIK-ORD00000047,TIK-ITEM00000149,TIK-PROD0029,Calvin Klein Layered Midi Dress,Dresses,TIK-SKU0085,3,270,2,0,48.6,2025-06-08 09:00:03
TIK-ORD00000048,TIK-ITEM00000150,TIK-PROD0036,Ann Taylor Floral Midi Dress,Dresses,TIK-SKU0087,1,130,3,0,7.8,2025-08-01 22:38:05
TIK-ORD00000049,TIK-ITEM00000151,TIK-PROD0047,Nike AeroCool Running Shorts,Activewear,TIK-SKU0026,2,270,8,0,32.4,2024-11-19 19:41:24
TIK-ORD00000050,TIK-ITEM00000152,TIK-PROD0005,Converse GlideStep Sneakers,Shoes,TIK-SKU0015,3,100,0,0,18.0,2025-02-25 02:29:49
TIK-ORD00000050,TIK-ITEM00000153,TIK-PROD0024,Tommy Hilfiger SkinFit Blouse,Tops,TIK-SKU0095,3,280,8,0,50.4,2025-02-24 22:42:38
TIK-ORD00000050,TIK-ITEM00000154,TIK-PROD0010,Ralph Lauren Contemporary Shift Dress,Dresses,TIK-SKU0094,2,270,3,0,32.4,2025-02-25 00:05:12
TIK-ORD00000050,TIK-ITEM00000155,TIK-PROD0019,Wrangler High-Rise Shorts,Bottoms,TIK-SKU0014,2,160,5,0,19.2,2025-02-25 00:49:08
TIK-ORD00000051,TIK-ITEM00000156,TIK-PROD0045,Old Navy EnduraFit Shorts,Bottoms,TIK-SKU0060,1,150,9,0,9.0,2025-07-19 20:02:07
TIK-ORD00000052,TIK-ITEM00000157,TIK-PROD0032,The North Face Quilted Cardigan,Outerwear,TIK-SKU0034,3,130,6,0,23.4,2025-06-02 08:36:07
